repoName,branch,javaVersion,style,buildTool,buildAction,skip,skipReason
simkuenzi/gradle-readme-plugin,master,11,,gradlew,,,
simkuenzi/gradle-webplay-plugin,master,11,,gradlew,,,
simlu/voxelshop,develop,8,,maven,,,
simomat/gradle-postman-runner,master,8,,gradlew,,,
simonasvaskevicius/methodSwap,master,8,,gradlew,,,
simonespa/monkey-world,master,8,,maven,,,
simonharrer/gradle-graphviz-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
simonharrer/gradle-modernizer-plugin,master,8,,gradlew,,,
simonschiller/permissioncheck,main,8,,gradlew,,,
simonschiller/prefiller,main,11,,gradlew,,,
simpleton/Yasp,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
simpligility/android-maven-plugin,master,8,,maven,,,
sing1ee/dict_build,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
singh4java/jersey,master,8,,maven,,,
sismics/music,master,8,,maven,,,
sismics/reader,master,8,,maven,,,
sitemesh/sitemesh3,master,8,,gradlew,,true,Build uses Gradle 2.x
sitewhere/sitewhere,master,8,,gradlew,,,
sitoolkit/sit-cv,master,11,,mvnw,,,
sjcqs/gradle-config,master,8,,gradlew,,,
sjcqs/gradle-konfig,main,8,,gradlew,,,
sk89q/WorldEdit,master,8,,gradlew,,,
skateboard1991/hecatoncheires,master,8,,gradlew,,,
skazzyy/sources-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
skeeto/sample-java-project,master,8,,maven,,,
skhatri/dependencyset-plugin,main,8,,gradle,,,
skhatri/gradle-reposet-plugin,main,8,,gradlew,,,
skjolber/aotc-gradle-plugin,master,8,,gradlew,,,
skjolber/json-log-domain,master,8,,maven,,,
skolson/sqlcipher-openssl-build,master,8,,gradlew,,,
skot-framework/skot,develop,11,,gradlew,,,
sksamuel/avropoet,main,8,,gradlew,,,
skubit/skubit-comics,master,8,,gradlew,,true,Build uses Gradle 2.x
skylot/jadx,master,8,,gradlew,,,
skylot/raung,main,8,,gradlew,,,
skyscanner/gradle-time-logger-plugin,master,8,,gradlew,,,
slabiak/AppointmentScheduler,develop,8,,maven,,,
slackhq/kaldb,master,8,,maven,,,
slamdev/js-builder-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
slamdev/kubernetes-deployer-gradle-plugin,master,8,,gradlew,,,
slamdev/openapi-spring-generator,main,8,,gradlew,,,
slamdev/swagger-gradle-plugin,master,8,,gradlew,,,
sleberknight/zookeeper-samples,master,8,,maven,,,
sleekbyte/tailor,master,8,,gradlew,,true,Build uses Gradle 3.x
slugstack/slugstack-gradle-plugin,main,8,,gradlew,,,
slugstack/slugstack-publishing-plugin,main,8,,gradlew,,,
smac89/aspectj-gradle,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
smac89/gradle-flatbuffers-plugin,development,8,,gradlew,,,
smacke/jaydio,master,8,,maven,,,
smart-doc-group/smart-doc-gradle-plugin,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
smartbcity/fixers-gradle,main,8,,gradlew,,,
smartsheet-platform/backup-java,master,8,,maven,,,
smolakalaLoginsoft/keycloakVersion13,main,8,,maven,,,
smolakalaLoginsoft/shopizer,main,8,,maven,,,
smooks/smooks,master,8,,maven,,,
smuyyh/BookReader,master,8,,gradlew,,true,Build uses Gradle 2.x
smuyyh/CommonLibary,master,8,,gradlew,,true,Build uses Gradle 2.x
smuyyh/SprintNBA,master,8,,gradlew,,true,Build uses Gradle 2.x
snazy/ohc,develop,8,,maven,,,
sniffy/sniffy,develop,8,,maven,,,
snowdream/java-version-check,master,8,,gradle,,,
snowe2010/nebula-mit-license,master,8,,gradlew,,,
snowflakedb/snowflake-jdbc,master,8,,maven,,,
snyk/gradle-plugin,master,8,,gradlew,,,
soabase/exhibitor,master,8,,maven,,,
soarcn/BottomSheet,master,8,,gradlew,,,
soasecurity/carbon-kernel,master,8,,maven,,,
societe-generale/arch-unit-gradle-plugin,master,8,,gradlew,,,
sockeqwe/mosby,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
socketio/socket.io-client-java,master,8,,maven,,,
socrata/datasync,main,8,,maven,,,
sofastack/sofa-ark,master,8,,maven,,,
sofastack/sofa-jarslink,master,8,,maven,,,
sofastack/sofa-jraft,master,8,,maven,,,
softbasic/softbasic-micro-core,master,8,,maven,,,
softicar/gradle-plugins,main,8,,gradlew,,,
softwareLQ/Jspxcms,master,8,,maven,,,
sogis/gretl,master,8,,gradlew,,,
sogis/interlis-repository-creator,master,8,,gradlew,,,
sohutv/mqcloud,master,8,,maven,,,
soleo/gradle-azure-assets-publisher,master,8,,gradlew,,,
solugo/gradle-gitversion-plugin,main,8,,gradlew,,,
solugo/gradle-nodejs-plugin,master,8,,gradlew,,,
sonalake/shotgun-gradle-plugin,main,8,,gradlew,,,
sonalake/swagger-changelog-gradle-plugin,master,11,,gradlew,,,
sonalake/utah-parser,master,8,,gradlew,,,
sonatype-nexus-community/scan-gradle-plugin,main,8,,gradlew,,,
sonatype/chef-nexus-repository-manager,main,8,,maven,,,
sonatype/codestyle,main,8,,maven,,,
sonatype/dionysus-support,master,8,,maven,,,
sonatype/directjngine,main,8,,maven,,,
sonatype/dropwizard-support,master,8,,maven,,,
sonatype/firewall-for-jfrog-artifactory,main,8,,maven,,,
sonatype/goodies,main,8,,maven,,,
sonatype/heuristic-version,master,8,,maven,,,
sonatype/http-testing-harness,main,8,,maven,,,
sonatype/install4j-support,master,8,,maven,,,
sonatype/jarjar-maven-plugin,master,8,,maven,,,
sonatype/lift-test-java,main,8,,maven,,,
sonatype/maven-path,master,8,,maven,,,
sonatype/nexus-ant-tasks,master,8,,maven,,,
sonatype/nexus-maven-plugins,main,8,,maven,,,
sonatype/nexus-plugin-bundle,master,8,,maven,,,
sonatype/nexus-public,master,8,,maven,,,
sonatype/nxrm3-maven-plugin,master,8,,maven,,,
sonatype/ossindex-maven,main,8,,maven,,,
sonatype/ossindex-public,main,8,,maven,,,
sonatype/package-url-java,master,8,,maven,,,
sonatype/plexus-archiver,master,8,,maven,,,
sonatype/plexus-compiler,master,8,,maven,,,
sonatype/sisu-bundle-launcher,main,8,,maven,,,
sonatype/sisu-jetty-testsuite,main,8,,maven,,,
sonatype/sisu-ldap-testsuite,main,8,,maven,,,
sonatype/sisu-maven-bridge,main,8,,maven,,,
sonatype/yuicompressor-maven-plugin,master,8,,maven,,,
songjianzaina/framework-plugin,master,8,,gradlew,,,
soot-oss/soot,develop,8,,maven,,,
soramitsu/gradle-sora-plugin,master,8,,gradlew,,,
sothmann/typescript-gradle-plugin,master,8,,gradlew,,,
sourcegraph/srclib-java,master,8,,gradlew,,true,Build uses Gradle 2.x
sourcemuse/GradleMongoPlugin,master,8,,gradlew,,,
spark-teams/jootainer,master,8,,gradle,,,
spasam/spring-boot-build-info,master,17,,gradlew,,,
spengreb/gradle-openshift-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spgangwar7/UniTrack_UniQ,master,8,,maven,,,
spigradle/spigradle,master,8,,gradlew,,,
spindriftgroup/gradle-startsql-repository,master,8,,gradlew,,true,Build uses Gradle 2.x
spinnaker/clouddriver,master,11,,gradlew,,,
spinnaker/echo,master,11,,gradlew,,,
spinnaker/fiat,master,11,,gradlew,,,
spinnaker/front50,master,11,,gradlew,,,
spinnaker/halyard,master,11,,gradlew,,,
spinnaker/kayenta,master,11,,gradlew,,,
spinnaker/kork,master,11,,gradlew,,,
spinnaker/scheduled-actions,master,11,,gradlew,,true,Build uses Gradle 2.x
splunk/dsp-plugins-sdk,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
splunk/flink,master,8,,maven,,,
splunk/kafka-connect-splunk,develop,8,,maven,,,
splunk/lightproto,master,8,,maven,,,
splunk/splunk-library-javalogging,main,8,,maven,,,
splunk/splunk-plugin-eclipse,master,8,,maven,,,
splunk/splunk-sdk-java,master,8,,maven,,,
spockframework/spock,master,8,,gradlew,,,
spotbugs/spotbugs,master,11,,gradlew,,,
spotbugs/spotbugs-gradle-plugin,master,11,,gradlew,,,
spotify/apollo,1.x,8,,maven,,,
spotify/dbeam,master,11,,maven,,,
spotify/docker-maven-plugin,master,8,,maven,,,
spotify/futuristic-feline,main,8,,maven,,,
spotify/missinglink,master,8,,maven,,,
spotify/netty-zmtp,master,8,,maven,,,
spotify/sparkey-java,master,8,,maven,,,
spotify/styx,master,8,,maven,,,
spotify/zoltar,main,8,,maven,,,
spring-attic/impala,master,8,,gradlew,,,
spring-attic/spring-hadoop,master,8,,gradlew,,true,Build uses Gradle 2.x
spring-attic/spring-migration-analyzer,master,8,,gradlew,,,
spring-cloud/spring-cloud-app-broker,main,8,,gradlew,,,
spring-cloud/spring-cloud-aws,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-bindings,main,8,,mvnw,,,
spring-cloud/spring-cloud-bus,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-circuitbreaker,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-cloudfoundry,main,8,,mvnw,,,
spring-cloud/spring-cloud-common-security-config,main,8,,mvnw,,,
spring-cloud/spring-cloud-commons,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-config,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-consul,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-contract,main,17,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-dataflow,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-deployer,main,8,,mvnw,,,
spring-cloud/spring-cloud-deployer-cloudfoundry,main,8,,mvnw,,,
spring-cloud/spring-cloud-deployer-kubernetes,main,8,,mvnw,,,
spring-cloud/spring-cloud-deployer-local,main,8,,mvnw,,,
spring-cloud/spring-cloud-function,main,17,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-gateway,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-gcp,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-jenkins-jobs,main,8,,mvnw,,,
spring-cloud/spring-cloud-kubernetes,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-netflix,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-open-service-broker,main,8,,gradlew,,,
spring-cloud/spring-cloud-openfeign,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-schema-registry,main,8,,mvnw,,,
spring-cloud/spring-cloud-security,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-skipper,main,8,,mvnw,,,
spring-cloud/spring-cloud-sleuth,3.1.x,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-stream,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-stream-binder-kafka,main,17,,mvnw,,,
spring-cloud/spring-cloud-stream-binder-rabbit,main,17,,mvnw,,,
spring-cloud/spring-cloud-task,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-vault,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/spring-cloud-zookeeper,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-cloud/stream-applications,main,8,,maven,,,
spring-gradle-plugins/dependency-lock,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-gradle-plugins/dependency-management-plugin,main,8,,gradlew,,,
spring-gradle-plugins/javadoc-plugin,main,8,,gradlew,,,
spring-gradle-plugins/rewrite-gradle,master,8,,gradlew,,true,Build uses Gradle 3.x
spring-gradle-plugins/spring-bintray-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-gradle-plugins/spring-project-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-gradle-plugins/spring-release-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-guides/tut-spring-security-and-angular-js,main,8,,mvnw,,,
spring-io/nohttp,main,8,,gradlew,,,
spring-media/apps-android-testdevicemanager,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-projects-experimental/spring-boot-thin-launcher,main,8,,mvnw,,,
spring-projects/eclipse-integration-commons,main,8,,maven,,,
spring-projects/eclipse-integration-gradle,main,8,,maven,,,
spring-projects/eclipse-integration-tcserver,main,8,,maven,,,
spring-projects/spring-amqp,main,8,,gradlew,,,
spring-projects/spring-amqp-samples,main,8,,maven,,,
spring-projects/spring-authorization-server,main,8,,gradlew,,,
spring-projects/spring-batch,main,11,org.openrewrite.java.SpringFormat,mvnw,,,
spring-projects/spring-boot,main,17,,gradlew,,,
spring-projects/spring-boot-data-geode,main,8,,gradlew,,,
spring-projects/spring-credhub,main,8,,gradlew,,,
spring-projects/spring-data-book,master,8,,maven,,,
spring-projects/spring-data-cassandra,main,17,,mvnw,,,
spring-projects/spring-data-commons,main,17,,mvnw,,,
spring-projects/spring-data-couchbase,main,17,,mvnw,,,
spring-projects/spring-data-elasticsearch,main,17,,mvnw,,,
spring-projects/spring-data-examples,main,8,,mvnw,,,
spring-projects/spring-data-gemfire,main,8,,maven,,,
spring-projects/spring-data-gemfire-sts-templates,master,8,,maven,,,
spring-projects/spring-data-geode,main,17,,maven,,,
spring-projects/spring-data-jdbc,main,17,,mvnw,,,
spring-projects/spring-data-jpa,main,17,,mvnw,,,
spring-projects/spring-data-keyvalue,main,17,,maven,,,
spring-projects/spring-data-ldap,main,17,,maven,,,
spring-projects/spring-data-mongodb,main,17,,mvnw,,,
spring-projects/spring-data-neo4j,main,8,,mvnw,,,
spring-projects/spring-data-redis,main,17,,maven,,,
spring-projects/spring-data-relational,main,17,,maven,,,
spring-projects/spring-data-rest,main,17,,maven,,,
spring-projects/spring-data-services,master,8,,gradlew,,,
spring-projects/spring-data-solr,main,8,,maven,,,
spring-projects/spring-framework,main,8,org.openrewrite.java.SpringFormat,gradlew,,,
spring-projects/spring-gemfire-examples,main,8,,gradlew,,true,Build uses Gradle 3.x
spring-projects/spring-graphql,main,17,,gradlew,,,
spring-projects/spring-guice,master,8,,maven,,,
spring-projects/spring-hateoas,main,17,,mvnw,,,
spring-projects/spring-hateoas-examples,main,8,,maven,,,
spring-projects/spring-ide,main,8,,maven,,,
spring-projects/spring-integration,main,8,,gradlew,,,
spring-projects/spring-integration-aws,main,8,,gradlew,,,
spring-projects/spring-integration-flow,master,8,,gradlew,,true,Build uses Gradle 3.x
spring-projects/spring-integration-java-dsl,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
spring-projects/spring-integration-kafka,master,8,,gradlew,,,
spring-projects/spring-integration-samples,main,8,,gradlew,,,
spring-projects/spring-integration-splunk,master,8,,gradlew,,true,Build uses Gradle 1.x
spring-projects/spring-kafka,main,8,,gradlew,,,
spring-projects/spring-ldap,main,8,,gradlew,,,
spring-projects/spring-loaded,master,8,,gradlew,,,
spring-projects/spring-mobile-urbanairship,master,8,,gradlew,,true,Build uses Gradle 1.x
spring-projects/spring-mvc-showcase,master,8,,maven,,,
spring-projects/spring-petclinic,main,11,,gradlew,,,
spring-projects/spring-plugin,main,8,,maven,,,
spring-projects/spring-restdocs,main,8,,gradlew,,,
spring-projects/spring-retry,main,8,org.openrewrite.java.SpringFormat,mvnw,,,
spring-projects/spring-security,main,8,,gradlew,,,
spring-projects/spring-security-kerberos,main,8,,gradlew,,true,Build uses Gradle 2.x
spring-projects/spring-security-oauth,main,8,,mvnw,,,
spring-projects/spring-security-saml,main,8,,gradlew,,,
spring-projects/spring-security-samples,main,8,,gradlew,,,
spring-projects/spring-session,main,8,,gradlew,,,
spring-projects/spring-session-bom,main,11,,gradlew,,,
spring-projects/spring-session-data-geode,main,8,,gradlew,,,
spring-projects/spring-session-data-mongodb,main,8,,maven,,,
spring-projects/spring-session-data-mongodb-examples,main,8,,maven,,,
spring-projects/spring-shell,main,11,org.openrewrite.java.SpringFormat,mvnw,,,
spring-projects/spring-statemachine,main,8,,gradlew,,,
spring-projects/spring-tenancy,master,8,,maven,,,
spring-projects/spring-test-data-geode,main,8,,gradlew,,,
spring-projects/spring-tuple,master,8,,maven,,,
spring-projects/spring-vault,main,8,,mvnw,,,
spring-projects/spring-webflow,main,8,,gradlew,,,
spring-projects/spring-ws,main,8,,mvnw,,,
spring-projects/spring-ws-samples,main,8,,maven,,,
spring2go/s2g-zuul,master,8,,maven,,,
springdoc/springdoc-openapi-gradle-plugin,master,8,,gradlew,,,
springside/springside4,master,8,,maven,,,
sprinklr-inc/twitter4j-ads,master,8,,gradle,,,
spx1998/nettystudy,4.1,8,,maven,,,
square/RxIdler,master,8,,gradlew,,,
square/android-times-square,master,11,,gradlew,,,
square/anvil,main,8,,gradlew,,,
square/assertj-android,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
square/auto-value-redacted,master,8,,gradlew,,,
square/burst,master,8,,maven,,,
square/cascading-helpers,master,8,,maven,,,
square/cascading2-protobufs,master,8,,maven,,,
square/connect-java-sdk,master,8,,gradlew,,true,Build uses Gradle 2.x
square/coordinators,master,8,,gradlew,,,
square/dagger,master,8,,maven,,,
square/flow,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
square/gifencoder,master,8,,maven,,,
square/hephaestus,main,8,,gradlew,,,
square/in-app-payments-android-quickstart,master,8,,gradlew,,,
square/javapoet,master,8,,maven,,,
square/jna-gmp,master,8,,maven,,,
square/keywhiz,master,11,,maven,,,
square/leakcanary,main,8,,gradlew,,,
square/misk-web,master,8,,gradlew,,,
square/mortar,master,8,,gradlew,,true,Build uses Gradle 2.x
square/moshi,master,8,,gradlew,,,
square/okhttp,master,11,,gradlew,,,
square/okio,master,8,,gradlew,,,
square/osstrich,master,8,,maven,,,
square/otto,master,8,,maven,,,
square/pagerduty-incidents,master,8,,maven,,,
square/phrase,master,11,,gradlew,,,
square/picasso,master,11,,gradlew,,,
square/point-of-sale-android-sdk,master,8,,gradlew,,,
square/pollexor,trunk,8,,gradlew,,,
square/rack-servlet,master,8,,maven,,,
square/reader-sdk-android-quickstart,master,11,,gradlew,,,
square/retrofit,master,8,,gradlew,,,
square/seismic,master,8,,maven,,,
square/sqlbrite,trunk,11,,gradlew,,,
square/square-java-sdk,master,8,,maven,,,
square/squickpic,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
square/tape,master,8,,gradlew,,,
square/wire,master,11,,gradlew,,,
squedgy/faris-test-plugin,master,8,,gradlew,,,
srikanth-lingala/zip4j,master,8,,maven,,,
sriram95rb/job,master,8,,maven,,,
srs/gradle-node-plugin,master,8,,gradlew,,,
sshoogr/sshoogr-parent,main,8,,gradlew,,,
ssseasonnn/Butterfly,master,8,,gradlew,,,
stackmagic/gradle-dropwizard,master,8,,gradlew,,true,Build uses Gradle 2.x
stackmagic/gradle-eclipseenhancer,master,8,,gradlew,,true,Build uses Gradle 2.x
stackmagic/gradle-elasticdependencies,master,8,,gradlew,,true,Build uses Gradle 2.x
stagemonitor/stagemonitor,master,8,,gradlew,,,
stanford-futuredata/macrobase,master,8,,maven,,,
stanfordnlp/CoreNLP,main,8,,gradlew,,true,Build uses Gradle 3.x
stardust-enterprises/gradle-rust,trunk,8,,gradlew,,,
stefan-zobel/dedekind-MKL,master,8,,maven,,,
stefan-zobel/schwefel,master,8,,maven,,,
stefan-zobel/wip,master,8,,maven,,,
stefano81/dcpabe,master,8,,maven,,,
steffensky/latex-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 3.x
steklopod/gradle-deploy-plugin,master,8,,gradlew,,,
steklopod/gradle-docker-plugin,master,8,,gradlew,,,
steklopod/gradle-ssh-plugin,master,8,,gradlew,,,
stempler/bnd-platform,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
stempler/gradle-eclipseconfig,master,8,,gradlew,,true,Build uses Gradle 3.x
stempler/gradle-include-plugin,master,8,,gradlew,,,
stempler/gradle-versioneye-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
stepango/aar2jar,master,8,,gradlew,,,
stepango/android-jar,master,8,,gradlew,,,
stephanenicolas/robospice,release,8,,maven,,,
stevesaliman/gradle-cobertura-plugin,master,8,,gradlew,,,
stevesaliman/gradle-properties-plugin,master,8,,gradlew,,,
stfalcon-studio/ChatKit,master,8,,gradlew,,,
stleary/JSON-java,master,8,,gradlew,,,
stnwtr/gradle-secrets-plugin,main,8,,gradlew,,,
stoicflame/enunciate,master,8,,maven,,,
stormzhang/9GAG,master,8,,gradlew,,,
stoyicker/android-check-2,master,8,,gradle,,,
strapdata/elassandra,v6.8.4-strapdata,8,,gradlew,,,
stratosphere/stratosphere,master,8,,maven,,,
streamxhub/jobx,master,8,,maven,,,
streetlightvision/versioneer,master,8,,gradlew,,true,Build uses Gradle 2.x
strimzi/strimzi-kafka-operator,main,11,,maven,,,
struberg/deltaspike,master,8,,maven,,,
structr/structr,main,11,,maven,,,
stuforbes/kapacity-gradle-plugin,master,8,,gradlew,,,
stzdzyhs/bms,master,8,,maven,,,
stzdzyhs/web1,master,8,,maven,,,
su-kun1899/wanko-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
subclipse/subclipse,master,8,,maven,,,
sunbenjin/cap-hjy,master,8,,maven,,,
superblaubeere27/obfuscator,master,8,,maven,,,
superbob/uber-java,master,8,,gradlew,,,
svanteschubert/en16931-data-extractor,master,8,,maven,,,
svok/kotlin-jar2npm-plugin,master,8,,gradlew,,,
sw-samuraj/gradle-fortify-plugin,master,8,,gradle,,,
sw-samuraj/gradle-godep-plugin,master,8,,gradlew,,,
swagger-api/swagger-codegen,master,8,,mvnw,,,
swagger-api/swagger-core,master,8,,mvnw,,,
swagger-api/swagger-inflector,master,8,,maven,,,
swagger-api/swaggerhub-gradle-plugin,master,8,,gradlew,,,
swanysimon/gradleShowTestRunsPlugin,master,8,,gradlew,,,
swatishrivastava1/NSMatkaOnline,master,8,,gradlew,,,
swordmaster2k/rpgwizard,develop,11,,maven,,,
sya-ri/minecraft-server-gradle-plugin,master,8,,gradlew,,,
symbaloo/gradle-plugin-graphql-schema-introspection,main,8,,gradlew,,,
symbaloo/gradle-plugin-graphql-schema-tools,main,8,,gradlew,,,
symphonyoss/canon,master,8,,maven,,,
symphonyoss/fugue,master,8,,maven,,,
symphonyoss/symphony-admin-bot,master,8,,maven,,,
symphonyoss/vote-bot,develop,8,,maven,,,
synapticloop/copyrightr,master,8,,gradlew,,,
synapticloop/documentr,master,8,,gradlew,,,
synapticloop/h2zero,master,11,,gradlew,,,
synapticloop/project-filestatistics,master,8,,gradlew,,,
synapticloop/templar-gen,master,11,,gradlew,,,
syncany/syncany,develop,8,,gradlew,,,
synchronoss/nio-stream-storage,master,8,,maven,,,
synchrony/smsn,develop,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
synthetichealth/synthea,master,8,,gradlew,,,
synyx/messagesource,master,8,,maven,,,
sysgears/grain-gradle-plugin,master,8,,gradlew,,,
systematica-consulting/mz-api-gen-plugin,main,8,,gradlew,,,
szczepiq/gradle-plugin-insight,master,8,,gradlew,,true,Build uses Gradle 2.x
szpak/gradle-pitest-plugin,master,8,,gradlew,,,
t-oster/VisiCut,master,8,,maven,,,
tac-yacht/codeartifact-repository-gradleplugin,master,8,,gradlew,,,
tadaskay/gradle-auto-jooq-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tailrocks/tailrocks-gradle-conventions,main,8,,gradlew,,,
takari/polyglot-maven,master,8,,maven,,,
takeseem/diamond,bbg-dev,8,,maven,,,
takimafr/androidkickstartr,master,8,,maven,,,
taksan/skype-java-api,master,8,,maven,,,
taku-k/gradle-yarn-plugin,master,8,,gradlew,,true,Build uses Gradle 3.x
talentbeyondboundaries/tbbtalentv2,master,8,,gradlew,,,
talk2duck/gradle-s3-build-cache,main,8,,gradlew,,,
talsma-ict/umldoclet,develop,8,,maven,,,
tamingtext/book,master,8,,maven,,,
tananaev/traccar,master,11,,gradlew,,,
tang-jie/NettyRPC,master,8,,maven,,,
tangxiaozhuang/spark-parent_2.12,master,8,,maven,,,
tarun3kumar/seleniumtestsframework,master,8,,maven,,,
taskadapter/redmine-java-api,master,11,,gradlew,,,
taylorzhangyx/AWS,master,8,,maven,,,
tbroyer/gradle-apt-plugin,master,8,,gradlew,,,
tbroyer/gradle-errorprone-plugin,main,8,,gradlew,,,
tbroyer/gradle-nullaway-plugin,main,8,,gradlew,,,
tbruyelle/RxPermissions,master,8,,gradlew,,,
tcmeneses/siga,master,8,,maven,,,
tcurdt/jdeb,master,8,,maven,,,
tdebatty/java-LSH,master,8,,maven,,,
tdunning/MiA,master,8,,maven,,,
tdunning/log-synth,master,11,,maven,,,
tdunning/pig-vector,master,8,,maven,,,
te-con/ehour,master,8,,maven,,,
team-carepay/sonar-qualitygate,main,8,,gradlew,,,
team401/snakeskin-gradle,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
technoir42/aar-publish-plugin,master,8,,gradlew,,,
tedyoung/kid-bank,master,8,,mvnw,,,
tehlers/gradle-duplicate-classes-check,master,8,,gradlew,,,
tehlers/gradle-gcs-build-cache,master,8,,gradlew,,,
tehlers/gradle-redis-build-cache,master,8,,gradlew,,,
temporalio/sdk-java,master,8,,gradlew,,,
tencent/Firestorm,master,8,,maven,,,
tencent/QMUI_Android,master,11,,gradlew,,,
tencent/Shadow,master,11,,gradlew,,,
tencent/VasDolly,master,11,,gradlew,,,
tencent/spring-cloud-tencent,main,8,,maven,,,
tencent/tinker,dev,8,,gradlew,,,
tencentyun/iot-device-java,master,8,,gradlew,,,
teo-rakan/test-management-adapter,master,8,,maven,,,
termux/termux-app,master,8,,gradlew,,,
terrier-org/terrier-core,5.x,11,,maven,,,
terrorizer1980/senzing-api-server,master,11,,maven,,,
tesla/m2eclipse-mavenarchiver,master,8,,maven,,,
tesshucom/jpsonic,master,8,,maven,,,
test-editor/test-editor-gradle-plugin,master,8,,gradlew,,,
testaxis/coverage-per-test-gradle-plugin,master,8,,gradlew,,,
testcontainers/testcontainers-java,master,8,,gradlew,,,
testwhat/SmaliEx,master,8,,gradlew,,,
teutahyseni/testThis,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
teyckmans/kuberig,master,8,,gradlew,,,
teyckmans/kuberig-dsl,master,8,,gradlew,,,
tferr/ASA,master,8,,maven,,,
tflobbe/solrmeter,master,8,,maven,,,
tha2015/swagger-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
